21/01/2023 18:07:47;0
21/01/2023 18:07:50;0
21/01/2023 18:07:51;1023
21/01/2023 18:07:53;1023
21/01/2023 18:07:56;1023
21/01/2023 18:07:58;1023
21/01/2023 18:08:00;1023
21/01/2023 18:08:03;1023
21/01/2023 18:08:05;1023
21/01/2023 18:08:07;1023
21/01/2023 18:08:09;1023
21/01/2023 18:08:12;1023
21/01/2023 18:08:14;1023
21/01/2023 18:08:16;1023
21/01/2023 18:08:18;1023
21/01/2023 18:19:55;0
21/01/2023 18:19:57;0
21/01/2023 18:20:00;0
21/01/2023 18:20:02;0
21/01/2023 18:20:04;0
21/01/2023 18:20:06;0
21/01/2023 18:20:09;0
21/01/2023 18:20:11;0
21/01/2023 18:20:41;0
21/01/2023 18:20:43;0
21/01/2023 18:20:45;0
21/01/2023 18:20:48;0
21/01/2023 18:20:50;0
21/01/2023 18:20:52;0
21/01/2023 18:20:54;0
21/01/2023 18:20:57;0
21/01/2023 18:20:59;0
21/01/2023 18:21:01;0
21/01/2023 18:21:03;0
21/01/2023 18:21:05;0
21/01/2023 18:21:08;1023
21/01/2023 18:21:10;1023
21/01/2023 18:21:12;1023
21/01/2023 18:21:15;1023
21/01/2023 18:21:17;0
21/01/2023 18:21:19;0
21/01/2023 18:21:22;0
21/01/2023 18:21:24;1023
21/01/2023 18:21:26;1023
21/01/2023 18:21:29;1023
21/01/2023 18:21:31;0
